sample,time_s,sensor,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_radps,gyro_y_radps,gyro_z_radps,quat_i,quat_j,quat_k,quat_real,roll_deg,pitch_deg,yaw_deg
0,0.040056320001895074,bno085,-0.109375,0.890625,9.0234375,-0.271484375,-0.0546875,-0.033203125,-0.002685546875,-0.0010986328125,-0.0015869140625,1.0,-4.370234797345866e-09,1.0682796171289893e-08,-7.395781966257923e-09
1,0.08005539900113945,bno085,-0.03125,0.73828125,9.83203125,0.15625,-0.078125,-0.1171875,-0.00048828125,-0.0020751953125,-0.00360107421875,1.0,0.2519348405972969,-0.11037885052953941,-0.23162836901104844
2,0.12005483000029926,bno085,-0.1484375,0.2421875,9.79296875,0.388671875,-0.15625,0.17578125,-0.00048828125,-0.0020751953125,-0.00360107421875,1.0,0.2519348405972969,-0.11037885052953941,-0.23162836901104844
3,0.160055206000834,bno085,-0.453125,0.2421875,9.671875,0.265625,-0.017578125,-0.0859375,0.00628662109375,-0.00494384765625,-0.00128173828125,0.99993896484375,1.0287510355459533,-0.4393524236472179,0.028714647281071218
4,0.20005476600272232,bno085,-0.0703125,0.69921875,9.75390625,0.265625,-0.017578125,-0.0859375,0.01422119140625,-0.0064697265625,-0.002685546875,0.9998779296875,1.9390343821231766,-0.6098043880353298,-0.14003683223225835
5,0.2400550860002113,bno085,0.00390625,0.77734375,10.25390625,0.310546875,-0.044921875,-0.376953125,0.023193359375,-0.00823974609375,-0.011474609375,0.9996337890625,2.9738899276864506,-0.7808338149854358,-1.1592621067030795
6,0.280055942999752,bno085,0.08203125,0.73828125,10.63671875,0.056640625,-0.244140625,-0.146484375,0.02642822265625,-0.013916015625,-0.01593017578125,0.99945068359375,3.3585322727892546,-1.410328776382336,-1.6936019012697
7,0.32005587499952526,bno085,0.1953125,1.046875,9.9765625,0.193359375,-0.1015625,0.05859375,0.02642822265625,-0.013916015625,-0.01593017578125,0.99945068359375,3.3585322727892546,-1.410328776382336,-1.6936019012697
8,0.3600558239995735,bno085,0.08203125,1.2734375,10.09375,0.08984375,0.02734375,0.0,0.05914306640625,0.019287109375,0.181640625,0.98138427734375,7.40394751271749,0.9445395766637318,21.216806686819343
9,0.40005647799989674,bno085,0.16015625,1.3515625,9.8984375,0.318359375,-0.095703125,-0.044921875,0.05999755859375,0.02447509765625,0.2412109375,0.96832275390625,7.68616896250518,1.0233626078149949,28.232237422701928
10,0.44005544600076973,bno085,-0.03125,1.3125,9.5546875,0.318359375,-0.095703125,-0.044921875,0.06634521484375,0.0260009765625,0.2491455078125,0.9658203125,8.44353157272542,0.9439323199940169,29.185692412721018
11,0.48005526600172743,bno085,0.08203125,1.4296875,9.7109375,0.0078125,-0.068359375,0.091796875,0.06842041015625,0.025146484375,0.25048828125,0.96539306640625,8.6509865941205,0.7774516030575949,29.338393228610173
12,0.5200557339994702,bno085,0.04296875,1.50390625,9.48828125,0.22265625,-0.154296875,-0.107421875,0.06842041015625,0.025146484375,0.25048828125,0.96539306640625,8.6509865941205,0.7774516030575949,29.338393228610173
13,0.5600563500011049,bno085,0.00390625,1.4296875,9.90234375,0.30078125,-0.220703125,-0.00390625,0.07269287109375,0.02349853515625,0.24847412109375,0.96563720703125,9.077342971595007,0.49137218352130335,29.08639813573127
14,0.6000549480013433,bno085,0.1953125,1.50390625,10.25390625,0.30078125,-0.220703125,-0.00390625,0.07757568359375,0.022216796875,0.2708740234375,0.959228515625,9.584957132711297,-0.02008806792274282,31.72278033622981
15,0.6400562310009263,bno085,0.38671875,1.734375,10.05859375,0.0546875,-0.1328125,-0.025390625,0.08050537109375,0.01885986328125,0.2724609375,0.9586181640625,9.803645597002088,-0.49686484906679323,31.875863355963755
16,0.6800554399997054,bno085,0.46484375,1.734375,9.9375,-0.021484375,-0.072265625,-0.0625,0.08251953125,0.01708984375,0.27081298828125,0.95892333984375,9.972258127109246,-0.7367868411550346,31.66022786089577
17,0.7200543340004515,bno085,0.46484375,1.88671875,9.63671875,0.0625,0.05859375,-0.021484375,0.0838623046875,0.01751708984375,0.27081298828125,0.95880126953125,10.134218662175527,-0.7317734564881903,31.6636551502197
18,0.7600546730027418,bno085,0.3125,1.54296875,10.171875,0.0625,-0.142578125,0.0390625,0.0838623046875,0.01751708984375,0.27081298828125,0.95880126953125,10.134218662175527,-0.7317734564881903,31.6636551502197
19,0.8000569180003367,bno085,0.3515625,1.58203125,9.94140625,-0.0625,-0.013671875,0.01953125,0.0855712890625,0.01507568359375,0.27130126953125,0.95855712890625,10.247171876552779,-1.0584750610060998,31.694656976769846
20,0.8400551459999406,bno085,0.46484375,1.66015625,10.359375,-0.0625,-0.013671875,0.01953125,0.08428955078125,0.01318359375,0.2720947265625,0.95849609375,10.045695870359879,-1.2346898452320998,31.77150073110978
21,0.8800550030027807,bno085,0.42578125,1.390625,10.25390625,-0.453125,0.13671875,0.0078125,0.07464599609375,0.01177978515625,0.27313232421875,0.958984375,8.933331986877235,-1.0970702406842268,31.89162563968827
22,0.9200553600021522,bno085,0.3515625,1.08203125,10.015625,-0.005859375,-0.16015625,-0.0390625,0.07464599609375,0.00836181640625,0.27191162109375,0.95941162109375,8.829018405275432,-1.4609181101078854,31.717597932845564
23,0.9600544019995141,bno085,0.3125,1.0078125,9.83203125,-0.212890625,-0.041015625,-0.0390625,0.07464599609375,0.00836181640625,0.27191162109375,0.95941162109375,8.829018405275432,-1.4609181101078854,31.717597932845564
24,1.0000548330026504,bno085,0.38671875,0.9296875,9.25,-0.18359375,-0.021484375,-0.046875,0.07183837890625,0.00537109375,0.271484375,0.959716796875,8.426068212786078,-1.6982040124117828,31.644610191228658
25,1.0400540240007103,bno085,0.38671875,0.625,8.64453125,-0.18359375,-0.021484375,-0.046875,0.0665283203125,0.002685546875,0.2708740234375,0.9603271484375,7.757181791122241,-1.823092791306361,31.561412676414523
26,1.080055270002049,bno085,0.50390625,0.9296875,8.40625,-0.076171875,-0.06640625,-0.08203125,0.06524658203125,-0.0001220703125,0.268798828125,0.96099853515625,7.53344729920316,-2.075394993200667,31.296969983317467
27,1.1200548300002993,bno085,0.734375,1.3125,8.60546875,-0.29296875,-0.046875,-0.00390625,0.05999755859375,-0.00262451171875,0.26751708984375,0.961669921875,6.878813359774808,-2.179838815465437,31.13806680876931
28,1.1600564649997978,bno085,0.54296875,1.12109375,8.79296875,-0.205078125,-0.005859375,-0.044921875,0.05999755859375,-0.00262451171875,0.26751708984375,0.961669921875,6.878813359774808,-2.179838815465437,31.13806680876931
29,1.2000546740018763,bno085,0.65625,1.16015625,9.1328125,-0.171875,0.099609375,0.02734375,0.05511474609375,-0.00469970703125,0.2603759765625,0.96392822265625,6.292182945599097,-2.210104920826605,30.288859985012355
30,1.2400558830013324,bno085,0.54296875,0.77734375,10.13671875,-0.171875,0.099609375,0.02734375,0.05126953125,-0.0048828125,0.25946044921875,0.96435546875,5.862244308357671,-2.1098037169856934,30.186474185144217
31,1.2800584620017617,bno085,0.46484375,0.73828125,9.59765625,0.076171875,-0.08984375,0.017578125,0.05255126953125,-0.005859375,0.2593994140625,0.96429443359375,5.975714217703262,-2.2554373997865054,30.171286065150422
32,1.3200555969997367,bno085,0.50390625,0.81640625,9.8671875,0.0859375,0.041015625,-0.06640625,0.05328369140625,-0.00482177734375,0.2581787109375,0.964599609375,6.090388713414682,-2.154389532846213,30.03099373668525
33,1.3600566759996582,bno085,0.50390625,0.890625,9.828125,0.05859375,0.099609375,-0.0546875,0.05328369140625,-0.00482177734375,0.2581787109375,0.964599609375,6.090388713414682,-2.154389532846213,30.03099373668525
34,1.4000550890013983,bno085,0.3515625,0.69921875,9.9375,-0.041015625,0.16796875,-0.046875,0.05303955078125,-0.0035400390625,0.2462158203125,0.9677734375,6.125837747766695,-1.9258269480808237,28.62424075820512
35,1.4400555760003044,bno085,0.3515625,0.77734375,10.28125,-0.041015625,0.16796875,-0.046875,0.05169677734375,-0.0003662109375,0.2431640625,0.9686279296875,6.070291788860646,-1.5157818995117858,28.284656305879803
36,1.480054988001939,bno085,0.3515625,1.046875,9.44921875,0.13671875,-0.048828125,-0.07421875,0.05413818359375,-6.103515625e-05,0.24127197265625,0.96893310546875,6.3534712008044325,-1.536905138921988,28.058731053408653
37,1.5200555310002528,bno085,0.38671875,1.12109375,9.515625,0.029296875,-0.041015625,-0.08203125,0.0560302734375,-0.00091552734375,0.2391357421875,0.9693603515625,6.544613033528566,-1.6689724436963027,27.798734012967444
38,1.5600551280003856,bno085,0.3125,0.96875,9.515625,0.064453125,-0.103515625,-0.078125,0.0560302734375,-0.00091552734375,0.2391357421875,0.9693603515625,6.544613033528566,-1.6689724436963027,27.798734012967444
39,1.600054356000328,bno085,0.50390625,0.85546875,9.67578125,-0.001953125,-0.083984375,-0.08984375,0.05694580078125,-0.0029296875,0.23760986328125,0.96966552734375,6.594884853150676,-1.9069342089520667,27.604464373499507
40,1.640054842002428,bno085,0.65625,0.96875,9.59375,-0.001953125,-0.083984375,-0.08984375,0.05755615234375,-0.005126953125,0.23577880859375,0.9700927734375,6.607975592711948,-2.1547050873681406,27.37465980594703
41,1.6800549030012917,bno085,0.6953125,0.9296875,10.1328125,-0.083984375,0.017578125,0.001953125,0.056396484375,-0.00579833984375,0.2354736328125,0.97021484375,6.461147467603919,-2.195927052311679,27.33674747953857
42,1.720054371002334,bno085,0.80859375,1.08203125,9.828125,0.041015625,-0.0390625,-0.0625,0.05682373046875,-0.00653076171875,0.23419189453125,0.97052001953125,6.492480481380597,-2.2799315849312287,27.18112184172245
43,1.7600554320015362,bno085,0.80859375,1.16015625,9.9375,0.015625,0.00390625,0.01953125,0.05682373046875,-0.00653076171875,0.23419189453125,0.97052001953125,6.492480481380597,-2.2799315849312287,27.18112184172245
44,1.8000559930005693,bno085,0.65625,1.0078125,9.828125,0.03515625,0.0078125,-0.01171875,0.05694580078125,-0.00640869140625,0.234375,0.970458984375,6.508855680765556,-2.270900586426286,27.20288479962912
45,1.8400549800026056,bno085,0.6953125,1.08203125,9.94140625,0.03515625,0.0078125,-0.01171875,0.0572509765625,-0.0062255859375,0.23419189453125,0.970458984375,6.548051831589711,-2.25739726354347,27.181089063332916
46,1.880056448000687,bno085,0.50390625,0.96875,9.87109375,-0.017578125,0.01171875,0.033203125,0.05792236328125,-0.0064697265625,0.23443603515625,0.97039794921875,6.616231319571719,-2.3043305943609753,27.207812404883445
47,1.9200557680014754,bno085,0.46484375,0.9296875,9.7890625,0.015625,-0.04296875,0.015625,0.05792236328125,-0.007080078125,0.23480224609375,0.97027587890625,6.598916868339805,-2.374816100247711,27.246558527136127
48,1.9600549030001275,bno085,0.46484375,0.9296875,9.7109375,-0.064453125,0.029296875,0.0390625,0.05792236328125,-0.007080078125,0.23480224609375,0.97027587890625,6.598916868339805,-2.374816100247711,27.246558527136127
49,2.0000550000004296,bno085,0.38671875,0.81640625,9.828125,-0.109375,0.064453125,0.05859375,0.0557861328125,-0.00750732421875,0.2271728515625,0.97222900390625,6.367572490578269,-2.3125245096482465,26.351698037499272
50,2.0400550060003297,bno085,0.42578125,0.69921875,10.13671875,-0.109375,0.064453125,0.05859375,0.05322265625,-0.0074462890625,0.22222900390625,0.9735107421875,6.093724450381409,-2.2065247404459365,25.776812201426214
51,2.0800547520011605,bno085,0.50390625,0.9296875,9.59375,0.076171875,-0.060546875,-0.037109375,0.0531005859375,-0.0078125,0.22052001953125,0.97393798828125,6.074983147453956,-2.2331049139156085,25.575203566197025
52,2.1200548310007434,bno085,0.54296875,0.96875,9.98046875,-0.111328125,0.091796875,-0.01953125,0.0494384765625,-0.00665283203125,0.2203369140625,0.97418212890625,5.694221334423117,-2.010091023304239,25.56770337192412
53,2.1600537990016164,bno085,0.58203125,1.0078125,10.0546875,-0.064453125,-0.0078125,-0.0234375,0.0494384765625,-0.00665283203125,0.2203369140625,0.97418212890625,5.694221334423117,-2.010091023304239,25.56770337192412
54,2.200054952001665,bno085,0.50390625,0.85546875,10.05859375,-0.259765625,0.025390625,0.048828125,0.0487060546875,-0.00775146484375,0.21630859375,0.97509765625,5.593342869213835,-2.0898598374251387,25.090473193586682
55,2.2400558090012055,bno085,0.42578125,0.69921875,10.515625,-0.259765625,0.025390625,0.048828125,0.04498291015625,-0.00921630859375,0.216064453125,0.97528076171875,5.140414045042592,-2.160069826070053,25.061671091044033
56,2.2800557959999423,bno085,0.38671875,0.625,10.13671875,-0.0546875,-0.0859375,0.00390625,0.04290771484375,-0.01141357421875,0.2159423828125,0.97540283203125,4.854349570895694,-2.3538547338455618,25.042726570766835
57,2.3200556350020634,bno085,0.38671875,0.6640625,10.25390625,-0.107421875,0.013671875,-0.033203125,0.03973388671875,-0.01165771484375,0.21539306640625,0.97564697265625,4.4939180452096785,-2.300048533746348,24.984363024270277
58,2.36005504700006,bno085,0.3125,0.546875,9.90234375,-0.283203125,0.107421875,0.037109375,0.03973388671875,-0.01165771484375,0.21539306640625,0.97564697265625,4.4939180452096785,-2.300048533746348,24.984363024270277
59,2.400054589001229,bno085,0.3125,0.35546875,9.75,-0.02734375,0.056640625,-0.05859375,0.03369140625,-0.01123046875,0.21588134765625,0.97576904296875,3.826212532226864,-2.1054540374509423,25.05631367837161
60,2.440054984002927,bno085,0.54296875,0.6640625,9.515625,-0.02734375,0.056640625,-0.05859375,0.0323486328125,-0.010009765625,0.214599609375,0.97613525390625,3.7084520927775895,-1.9304732387326016,24.91321990876888
61,2.4800543780002045,bno085,0.58203125,0.43359375,9.515625,0.05859375,-0.02734375,-0.05078125,0.03314208984375,-0.01025390625,0.21258544921875,0.97650146484375,3.7953085855349378,-1.9687096252458742,24.673639833181507
62,2.520054753000295,bno085,0.6171875,0.546875,9.79296875,0.029296875,-0.12890625,-0.078125,0.03326416015625,-0.01177978515625,0.21063232421875,0.9769287109375,3.776461396860896,-2.134312216383501,24.439916561096833
63,2.5600551839997934,bno085,0.734375,0.5859375,9.9375,0.05078125,-0.16796875,-0.048828125,0.03326416015625,-0.01177978515625,0.21063232421875,0.9769287109375,3.776461396860896,-2.134312216383501,24.439916561096833
64,2.600055060000159,bno085,0.734375,0.6640625,9.7109375,-0.140625,-0.037109375,-0.025390625,0.03424072265625,-0.014892578125,0.20916748046875,0.9771728515625,3.8152279747705653,-2.5002600885955135,24.256066711183262
65,2.640055064999615,bno085,0.734375,0.69921875,10.21484375,-0.140625,-0.037109375,-0.025390625,0.0328369140625,-0.0179443359375,0.201171875,0.97882080078125,3.6079248399309796,-2.776472216748032,23.313569852756704
66,2.6800551070009533,bno085,0.6953125,0.6640625,10.09765625,-0.111328125,-0.17578125,0.05859375,0.03131103515625,-0.0230712890625,0.20050048828125,0.97894287109375,3.321701202093871,-3.3145387249726324,23.22692893405003
67,2.7200565570019535,bno085,0.58203125,0.28125,9.48828125,-0.03125,-0.22265625,0.013671875,0.03082275390625,-0.02825927734375,0.20062255859375,0.978759765625,3.1481426623531914,-3.8863002132563693,23.23082236854221
68,2.760055488000944,bno085,0.6171875,0.28125,9.59375,-0.07421875,-0.03515625,-0.1171875,0.03082275390625,-0.02825927734375,0.20062255859375,0.978759765625,3.1481426623531914,-3.8863002132563693,23.23082236854221
69,2.800055234001775,bno085,0.734375,0.35546875,9.21484375,-0.12109375,0.0703125,-0.064453125,0.0294189453125,-0.02978515625,0.1983642578125,0.979248046875,2.9648378585399158,-4.018021068845622,22.969558864001332
70,2.8400559430010617,bno085,0.80859375,0.43359375,9.40625,-0.12109375,0.0703125,-0.064453125,0.02783203125,-0.02984619140625,0.19110107421875,0.980712890625,2.814225717977882,-3.9656292699890705,22.12538353714744
71,2.8800553180008137,bno085,0.65625,0.35546875,9.41015625,0.0859375,0.013671875,-0.046875,0.028564453125,-0.029052734375,0.1885986328125,0.981201171875,2.9239214986354436,-3.8840385512314857,21.831504653230585
72,2.9200544160012214,bno085,0.734375,0.43359375,9.7109375,0.080078125,0.021484375,-0.0546875,0.0294189453125,-0.027587890625,0.18743896484375,0.9814453125,3.0560526684080394,-3.7335432720752455,21.695769868950595
73,2.960054922001291,bno085,0.6953125,0.31640625,9.55859375,0.0703125,0.041015625,-0.056640625,0.0294189453125,-0.027587890625,0.18743896484375,0.9814453125,3.0560526684080394,-3.7335432720752455,21.695769868950595
74,3.000054723001085,bno085,0.734375,0.47265625,9.515625,0.056640625,0.0859375,-0.0625,0.03045654296875,-0.0260009765625,0.18634033203125,0.981689453125,3.2108919938541143,-3.573177971174748,21.567618030900874
75,3.040054321001662,bno085,0.7734375,0.43359375,9.67578125,0.056640625,0.0859375,-0.0625,0.03106689453125,-0.02410888671875,0.1795654296875,0.98297119140625,3.3427930775517805,-3.347805079179859,20.779475889834515
76,3.080055993003043,bno085,0.7734375,0.546875,9.75390625,0.04296875,0.048828125,-0.099609375,0.03228759765625,-0.02349853515625,0.1761474609375,0.98358154296875,3.504561454664393,-3.290754023592552,20.379052352486713
77,3.120054164999601,bno085,0.92578125,0.5859375,9.55859375,0.01171875,-0.220703125,-0.087890625,0.03485107421875,-0.02789306640625,0.173828125,0.9837646484375,3.7157429351325684,-3.828495929124569,20.08723889185755
78,3.1600543550011935,bno085,0.88671875,0.47265625,9.9375,0.052734375,-0.11328125,-0.009765625,0.03485107421875,-0.02789306640625,0.173828125,0.9837646484375,3.7157429351325684,-3.828495929124569,20.08723889185755
79,3.2000554530022782,bno085,0.84765625,0.546875,10.01953125,0.125,-0.08984375,-0.0390625,0.036376953125,-0.0308837890625,0.16656494140625,0.98486328125,3.860433709582304,-4.165507151037369,19.226909149019704
80,3.2400567360018613,bno085,0.84765625,0.5859375,9.8984375,0.125,-0.08984375,-0.0390625,0.03753662109375,-0.0330810546875,0.1602783203125,0.98577880859375,3.978714055994535,-4.408448533942861,18.4841239819013
81,3.280055278002692,bno085,0.7734375,0.5078125,9.8671875,-0.00390625,0.0078125,-0.025390625,0.03717041015625,-0.03326416015625,0.15887451171875,0.98602294921875,3.9401649216940036,-4.416446349819982,18.32215084963919
82,3.3200548570021056,bno085,0.80859375,0.5078125,9.9375,-0.048828125,0.029296875,-0.068359375,0.03631591796875,-0.03277587890625,0.15771484375,0.98626708984375,3.8570270120394294,-4.340837739713396,18.192665518988466
