sample,time_s,sensor,message_type,yaw_deg,pitch_deg,roll_deg,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,gps_time_s,gps_week,ins_status,latitude_deg,longitude_deg,altitude_m,vel_n_mps,vel_e_mps,vel_d_mps,raw_message
62,2.4800589889999856,vn200,VNINS,-80.189,-5.356,-1.109,,,,,,,,,,348.351257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000348.351257,0000,8080,-080.189,-005.356,-001.109,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5F"
63,2.520059532999994,vn200,VNINS,-80.189,-5.358,-1.109,,,,,,,,,,348.376256,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000348.376256,0000,8080,-080.189,-005.358,-001.109,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*55"
64,2.5600573119999694,vn200,VNINS,-80.191,-5.357,-1.109,,,,,,,,,,348.401257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000348.401257,0000,0080,-080.191,-005.357,-001.109,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5D"
65,2.600058962999981,vn200,VNINS,-80.192,-5.357,-1.107,,,,,,,,,,348.426257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000348.426257,0000,0080,-080.192,-005.357,-001.107,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*55"
66,2.640059205,vn200,VNINS,-80.192,-5.357,-1.108,,,,,,,,,,348.451257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000348.451257,0000,8080,-080.192,-005.357,-001.108,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*52"
67,2.680062152000005,vn200,VNINS,-80.192,-5.358,-1.109,,,,,,,,,,348.476257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000348.476257,0000,8080,-080.192,-005.358,-001.109,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*59"
68,2.7200603210000054,vn200,VNINS,-80.193,-5.357,-1.109,,,,,,,,,,348.501257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000348.501257,0000,0080,-080.193,-005.357,-001.109,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5E"
69,2.7600659159999736,vn200,VNINS,-80.192,-5.358,-1.109,,,,,,,,,,348.526256,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000348.526256,0000,0080,-080.192,-005.358,-001.109,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*54"
70,2.8000582880000024,vn200,VNINS,-80.193,-5.358,-1.107,,,,,,,,,,348.551257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000348.551257,0000,8080,-080.193,-005.358,-001.107,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*52"
71,2.840058827000007,vn200,VNINS,-80.194,-5.357,-1.106,,,,,,,,,,348.576256,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000348.576256,0000,8080,-080.194,-005.357,-001.106,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5F"
72,2.880060088999983,vn200,VNINS,-80.194,-5.356,-1.107,,,,,,,,,,348.601257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000348.601257,0000,0080,-080.194,-005.356,-001.107,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*55"
73,2.920058886999982,vn200,VNINS,-80.194,-5.356,-1.106,,,,,,,,,,348.626256,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000348.626256,0000,0080,-080.194,-005.356,-001.106,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*50"
74,2.960059612000009,vn200,VNINS,-80.193,-5.356,-1.106,,,,,,,,,,348.651257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000348.651257,0000,8080,-080.193,-005.356,-001.106,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5E"
75,3.0000582989999884,vn200,VNINS,-80.192,-5.355,-1.106,,,,,,,,,,348.676257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000348.676257,0000,8080,-080.192,-005.355,-001.106,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*59"
76,3.040055283000015,vn200,VNINS,-80.192,-5.353,-1.105,,,,,,,,,,348.701257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000348.701257,0000,0080,-080.192,-005.353,-001.105,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*55"
77,3.080056061999983,vn200,VNINS,-80.193,-5.354,-1.105,,,,,,,,,,348.726256,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000348.726256,0000,0080,-080.193,-005.354,-001.105,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*57"
78,3.1200575089999916,vn200,VNINS,-80.192,-5.354,-1.104,,,,,,,,,,348.776257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000348.776257,0000,8080,-080.192,-005.354,-001.104,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99000,+000.000,+000.000,99.99,99.99,9.999*5E"
79,3.1600587519999976,vn200,VNINS,-80.206,-5.349,-1.091,,,,,,,,,,349.876257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000349.876257,0000,0080,-080.206,-005.349,-001.091,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*52"
80,3.2000578649999625,vn200,VNINS,-80.206,-5.349,-1.09,,,,,,,,,,349.901257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000349.901257,0000,0080,-080.206,-005.349,-001.090,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*52"
81,3.240057701000012,vn200,VNINS,-80.206,-5.349,-1.089,,,,,,,,,,349.926256,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000349.926256,0000,8080,-080.206,-005.349,-001.089,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*56"
82,3.2800673699999834,vn200,VNINS,-80.206,-5.35,-1.089,,,,,,,,,,349.951257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000349.951257,0000,8080,-080.206,-005.350,-001.089,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5F"
83,3.320057186999975,vn200,VNINS,-80.206,-5.349,-1.09,,,,,,,,,,349.976256,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000349.976256,0000,0080,-080.206,-005.349,-001.090,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*53"
84,3.3600576519999663,vn200,VNINS,-80.206,-5.35,-1.09,,,,,,,,,,350.001257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000350.001257,0000,0080,-080.206,-005.350,-001.090,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5B"
85,3.4000588019999896,vn200,VNINS,-80.206,-5.35,-1.09,,,,,,,,,,350.026257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000350.026257,0000,8080,-080.206,-005.350,-001.090,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*56"
86,3.4400604159999943,vn200,VNINS,-80.205,-5.349,-1.09,,,,,,,,,,350.051257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000350.051257,0000,8080,-080.205,-005.349,-001.090,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5D"
87,3.480059935999975,vn200,VNINS,-80.204,-5.348,-1.09,,,,,,,,,,350.076257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000350.076257,0000,8080,-080.204,-005.348,-001.090,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*58"
88,3.5200595869999916,vn200,VNINS,-80.202,-5.349,-1.09,,,,,,,,,,350.101257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000350.101257,0000,0080,-080.202,-005.349,-001.090,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*56"
89,3.560060630999999,vn200,VNINS,-80.201,-5.348,-1.092,,,,,,,,,,350.126257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000350.126257,0000,0080,-080.201,-005.348,-001.092,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*53"
90,3.6000577770000177,vn200,VNINS,-80.199,-5.348,-1.091,,,,,,,,,,350.151257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000350.151257,0000,8080,-080.199,-005.348,-001.091,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5A"
91,3.640058553000017,vn200,VNINS,-80.2,-5.348,-1.091,,,,,,,,,,350.176257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000350.176257,0000,8080,-080.200,-005.348,-001.091,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5C"
92,3.680058699999961,vn200,VNINS,-80.2,-5.347,-1.091,,,,,,,,,,350.201257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000350.201257,0000,0080,-080.200,-005.347,-001.091,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*58"
93,3.7200600680000093,vn200,VNINS,-80.2,-5.349,-1.09,,,,,,,,,,350.226256,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000350.226256,0000,0080,-080.200,-005.349,-001.090,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*53"
94,3.760060511000006,vn200,VNINS,-80.2,-5.349,-1.092,,,,,,,,,,350.251257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000350.251257,0000,8080,-080.200,-005.349,-001.092,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*58"
95,3.800058860999968,vn200,VNINS,-80.2,-5.348,-1.091,,,,,,,,,,350.276257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000350.276257,0000,8080,-080.200,-005.348,-001.091,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5F"
96,3.8400586920000137,vn200,VNINS,-80.201,-5.346,-1.091,,,,,,,,,,350.301257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000350.301257,0000,0080,-080.201,-005.346,-001.091,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*59"
97,3.880060431000004,vn200,VNINS,-80.201,-5.346,-1.092,,,,,,,,,,350.326256,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000350.326256,0000,0080,-080.201,-005.346,-001.092,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5E"
98,3.920057817999975,vn200,VNINS,-80.202,-5.346,-1.092,,,,,,,,,,350.351257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000350.351257,0000,8080,-080.202,-005.346,-001.092,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*54"
99,3.9600606500000026,vn200,VNINS,-80.201,-5.344,-1.092,,,,,,,,,,350.376257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000350.376257,0000,8080,-080.201,-005.344,-001.092,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*50"
100,4.0000574999999685,vn200,VNINS,-80.203,-5.344,-1.093,,,,,,,,,,350.401257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000350.401257,0000,0080,-080.203,-005.344,-001.093,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5C"
101,4.040060294,vn200,VNINS,-80.202,-5.346,-1.092,,,,,,,,,,350.426256,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000350.426256,0000,0080,-080.202,-005.346,-001.092,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5A"
102,4.080058699999995,vn200,VNINS,-80.202,-5.345,-1.093,,,,,,,,,,350.451257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000350.451257,0000,8080,-080.202,-005.345,-001.093,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*51"
103,4.120059289999972,vn200,VNINS,-80.202,-5.346,-1.093,,,,,,,,,,350.476256,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000350.476256,0000,8080,-080.202,-005.346,-001.093,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*56"
104,4.160061363000011,vn200,VNINS,-80.202,-5.346,-1.093,,,,,,,,,,350.501257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000350.501257,0000,0080,-080.202,-005.346,-001.093,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5E"
105,4.2000568789999875,vn200,VNINS,-80.202,-5.347,-1.094,,,,,,,,,,350.526256,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000350.526256,0000,0080,-080.202,-005.347,-001.094,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5C"
106,4.240057674000013,vn200,VNINS,-80.201,-5.348,-1.094,,,,,,,,,,350.551257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000350.551257,0000,8080,-080.201,-005.348,-001.094,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*59"
107,4.280061320000016,vn200,VNINS,-80.201,-5.349,-1.094,,,,,,,,,,350.576257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000350.576257,0000,8080,-080.201,-005.349,-001.094,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5D"
108,4.320063040999969,vn200,VNINS,-80.202,-5.349,-1.093,,,,,,,,,,350.601257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000350.601257,0000,8080,-080.202,-005.349,-001.093,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5A"
109,4.360058761000005,vn200,VNINS,-80.201,-5.35,-1.092,,,,,,,,,,350.626257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000350.626257,0000,0080,-080.201,-005.350,-001.092,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5D"
110,4.400058110999964,vn200,VNINS,-80.201,-5.35,-1.094,,,,,,,,,,350.651257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000350.651257,0000,0080,-080.201,-005.350,-001.094,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5B"
111,4.440056701999993,vn200,VNINS,-80.201,-5.351,-1.094,,,,,,,,,,350.676257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000350.676257,0000,8080,-080.201,-005.351,-001.094,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*57"
112,4.480059866999966,vn200,VNINS,-80.202,-5.351,-1.095,,,,,,,,,,350.701257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000350.701257,0000,8080,-080.202,-005.351,-001.095,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*54"
113,4.520055457000012,vn200,VNINS,-80.203,-5.35,-1.095,,,,,,,,,,350.726256,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000350.726256,0000,0080,-080.203,-005.350,-001.095,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*58"
114,4.560058239,vn200,VNINS,-80.203,-5.352,-1.094,,,,,,,,,,350.751257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000350.751257,0000,0080,-080.203,-005.352,-001.094,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5A"
115,4.6000583630000165,vn200,VNINS,-80.202,-5.352,-1.093,,,,,,,,,,350.776257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000350.776257,0000,8080,-080.202,-005.352,-001.093,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*51"
116,4.64006083999999,vn200,VNINS,-80.203,-5.353,-1.093,,,,,,,,,,350.801257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000350.801257,0000,8080,-080.203,-005.353,-001.093,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5E"
117,4.680058408999969,vn200,VNINS,-80.202,-5.353,-1.094,,,,,,,,,,350.826256,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000350.826256,0000,0080,-080.202,-005.353,-001.094,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*54"
118,4.720060144000001,vn200,VNINS,-80.202,-5.353,-1.095,,,,,,,,,,350.851257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000350.851257,0000,0080,-080.202,-005.353,-001.095,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*54"
119,4.760059323999997,vn200,VNINS,-80.201,-5.353,-1.096,,,,,,,,,,350.876257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000350.876257,0000,8080,-080.201,-005.353,-001.096,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*59"
120,4.8000577999999905,vn200,VNINS,-80.2,-5.354,-1.096,,,,,,,,,,350.901257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000350.901257,0000,8080,-080.200,-005.354,-001.096,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5E"
121,4.840058036000016,vn200,VNINS,-80.201,-5.354,-1.094,,,,,,,,,,350.926257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000350.926257,0000,0080,-080.201,-005.354,-001.094,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*50"
122,4.8800584749999985,vn200,VNINS,-80.2,-5.356,-1.095,,,,,,,,,,350.951257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000350.951257,0000,0080,-080.200,-005.356,-001.095,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*52"
123,4.92005926600001,vn200,VNINS,-80.2,-5.355,-1.095,,,,,,,,,,350.976257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000350.976257,0000,8080,-080.200,-005.355,-001.095,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5C"
124,4.96005779799998,vn200,VNINS,-80.2,-5.356,-1.095,,,,,,,,,,351.001257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000351.001257,0000,8080,-080.200,-005.356,-001.095,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*57"
